Address,Price,Date,Url,Lat,Lon,LSOACode,LowerLayerSuperOutputArea,ConstituencyCode
"Buxton Road, Birmingham",180000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-82583855.html,52.5351533201464,-1.86830578369831,E01009121,Birmingham 014A,E14000561
"Clun Close, Tividale, Oldbury",170000,2019-09-25,https://www.rightmove.co.uk/property-for-sale/property-73722097.html,52.5088707502133,-2.06021761684766,E01010081,Sandwell 022D,E14001030
"Bristol Road South, Northfield, Birmingham, B31",185000,2019-10-25,https://www.rightmove.co.uk/property-for-sale/property-74844445.html,52.4074767620024,-1.97687717299723,E01009209,Birmingham 124D,E14000565
"Birchfield Road, Stourbridge, DY9 9BU",165000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-64341426.html,52.4462657053989,-2.10897851614812,E01009838,Dudley 037D,E14000976
"Buxton Road, Erdington, Birmingham",170000,2019-10-31,https://www.rightmove.co.uk/property-for-sale/property-66048297.html,52.5351533201464,-1.86830578369831,E01009121,Birmingham 014A,E14000561
"Brindley Road, West Bromwich, West Midlands, B71",160000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-70310722.html,52.5417885070285,-2.01175256543747,E01010098,Sandwell 013D,E14001030
"Bromsgrove Road, Halesowen, B63",179000,2019-10-15,https://www.rightmove.co.uk/property-for-sale/property-64819140.html,52.4472960723396,-2.04556718324826,E01009806,Dudley 039F,E14000722
"Brandon Road, Hall Green, Birmingham, West Midlands, B28",190000,2019-10-09,https://www.rightmove.co.uk/property-for-sale/property-65639949.html,52.441368996696,-1.85210845436134,E01009043,Birmingham 097B,E14000562
"Berryfields, Aldridge",175000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-83808380.html,52.5995765561749,-1.93632350925806,E01010244,Walsall 015D,E14000531
"Brook Road, Rednal, Birmingham, B45",154950,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-61757199.html,52.3943511209689,-2.02361590241123,E01032172,Bromsgrove 003D,E14000605
"Bushbury Road, Stechford, B33",150000,2019-10-11,https://www.rightmove.co.uk/property-for-sale/property-74620951.html,52.4909054309426,-1.79317887679757,E01009091,Birmingham 045B,E14000563
"Cartland Road, Stirchley, Birmingham, West Midlands, B30",199950,2019-10-25,https://www.rightmove.co.uk/property-for-sale/property-85944263.html,52.4310938722524,-1.91715128924918,E01008965,Birmingham 107D,E14000567
"Bishops Close, Erdington, Birmingham",195000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-62693472.html,52.5150985367587,-1.86188185813942,E01009414,Birmingham 030E,E14000561
"Belvidere Gardens, Birmingham, B11",180000,2019-09-15,https://www.rightmove.co.uk/property-for-sale/property-65020353.html,52.4522653391533,-1.86766977555886,E01009396,Birmingham 082D,E14000562
"Brinsley Road, Birmingham",180000,2019-09-18,https://www.rightmove.co.uk/property-for-sale/property-64510935.html,52.4695830768977,-1.78415190639913,E01009323,Birmingham 069E,E14000568
"Broomcroft Road, Kingshurst, B37",200000,2019-09-18,https://www.rightmove.co.uk/property-for-sale/property-70699957.html,52.4928045785681,-1.75222500780433,E01010148,Solihull 005C,E14000812
"Bleakhouse Road, Oldbury",199950,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-62734956.html,52.4728364307777,-1.99818980294525,E01010026,Sandwell 036C,E14001016
"College Road, Kingstanding, Birmingham",195000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-64882167.html,52.5339955124621,-1.87848133385016,E01009123,Birmingham 022A,E14000561
"Burnel Road, B29",175000,2019-09-25,https://www.rightmove.co.uk/property-for-sale/property-84802790.html,52.444601933717,-1.96243991092401,E01009064,Birmingham 095B,E14000560
"Berrowside Road, Birmingham",170000,2019-09-18,https://www.rightmove.co.uk/property-for-sale/property-84844652.html,52.4962400807801,-1.76163263562364,E01009308,Birmingham 046C,E14000563
"Bewlys Avenue, Handsworth Wood",200000,2019-10-11,https://www.rightmove.co.uk/property-for-sale/property-85526936.html,52.5255918349189,-1.93937797620872,E01032591,Birmingham 133F,E14000566
"Bristol Road South, Northfield, Birmingham, B31",195000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-73203757.html,52.4074767620024,-1.97687717299723,E01009209,Birmingham 124D,E14000565
"Bewell Head, Bromsgrove, B61",200000,2019-09-11,https://www.rightmove.co.uk/property-for-sale/property-74091001.html,52.3447118206464,-2.0617548569076,E01032161,Bromsgrove 010D,E14000605
"Chapelhouse Lane, Halesowen",190000,2019-10-17,https://www.rightmove.co.uk/property-for-sale/property-85708322.html,52.4588685559588,-2.08884733627062,E01009862,Dudley 033D,E14000976
"Brook Close, Birmingham, B33",200000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-82870784.html,52.4884149833801,-1.80909563185608,E01009095,Birmingham 056A,E14000568
"Birdbrook Road, Birmingham, B44",160000,2019-10-15,https://www.rightmove.co.uk/property-for-sale/property-65681253.html,52.5420098874458,-1.89231940916212,E01009227,Birmingham 013C,E14000566
"Bodenham Road, Oldbury, B68",180000,2019-10-15,https://www.rightmove.co.uk/property-for-sale/property-65739612.html,52.468700973081,-2.00437248659287,E01010028,Sandwell 037E,E14001016
"Bracebridge Road, Birmingham",179950,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-63175278.html,52.5105769485459,-1.84067857070399,E01008998,Birmingham 031A,E14000561
"Blake Lane, Birmingham, B9",160000,2019-09-21,https://www.rightmove.co.uk/property-for-sale/property-64840887.html,52.4767764955395,-1.8419783192607,E01009343,Birmingham 063E,E14000563
"Castle Road, Birmingham",160000,2019-09-27,https://www.rightmove.co.uk/property-for-sale/property-82947140.html,52.4417263220737,-1.96641440076828,E01009291,Birmingham 095D,E14000565
"Bryndale Avenue, Kings Heath, Birmingham, B14",195000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-64215723.html,52.4186821417074,-1.90967560633006,E01008972,Birmingham 118A,E14000567
"Buckingham Road, Rowley Regis, Birmingham, West Midlands, B65",200000,2019-11-06,https://www.rightmove.co.uk/property-for-sale/property-85716518.html,52.487215132367,-2.03515283975654,E01009936,Sandwell 027C,E14000722
"Burton Grove, Cradley Heath, West Midlands, B64",185000,2019-10-31,https://www.rightmove.co.uk/property-for-sale/property-64394742.html,52.4712887520022,-2.06767389541888,E01009952,Sandwell 035B,E14000722
"Bracebridge Road, Erdington, Birmingham, West Midlands, B24",180000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-73678099.html,52.5105769485459,-1.84067857070399,E01008998,Birmingham 031A,E14000561
Collingwood Drive,189950,2019-09-08,https://www.rightmove.co.uk/property-for-sale/property-63276150.html,52.5576641105394,-1.90629376971166,E01010359,Walsall 039F,E14001012
"Burton Grove, Old Hill, Cradley Heath, West Midlands, B64",185000,2019-10-31,https://www.rightmove.co.uk/property-for-sale/property-80203055.html,52.4712887520022,-2.06767389541888,E01009952,Sandwell 035B,E14000722
"Broadyates Road, Birmingham, B25",160000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-60425829.html,52.4604722797745,-1.8193714932367,E01008887,Birmingham 078C,E14000568
"Chadcote Way, Catshill, Bromsgrove, B61",170000,2019-10-25,https://www.rightmove.co.uk/property-for-sale/property-85932956.html,52.3646703984457,-2.06090165611563,E01032128,Bromsgrove 007B,E14000605
"Charlbury Avenue, Chelmsley Wood, Birmingham, B37",165000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-73236280.html,52.4797805525434,-1.75774600342605,E01010144,Solihull 007D,E14000812
"Booths Lane, Great Barr, Birmingham B42 2AA",175000,2019-10-09,https://www.rightmove.co.uk/property-for-sale/property-74643049.html,52.5426521224179,-1.90765270444359,E01009244,Birmingham 019C,E14000566
"Blithfield Grove, Erdington, Birmingham",169950,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-81369428.html,52.5297813863471,-1.81717138971147,E01009005,Birmingham 025A,E14000561
"Conyworth Close, Acocks Green, Birmingham, West Midlands, B27",165000,2019-10-11,https://www.rightmove.co.uk/property-for-sale/property-85529786.html,52.4494907368988,-1.81058798696913,E01008895,Birmingham 089F,E14000568
"Bramley Close, Great Barr, BIRMINGHAM",169950,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-73186021.html,52.5572115243797,-1.90245974671597,E01010358,Walsall 039E,E14001012
"Canberra Way, Balsall Heath, Birmingham, West Midlands, B12",195000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-83193881.html,52.4681048205359,-1.883961729208,E01009364,Birmingham 071C,E14000564
"Brook Lane, Kings Heath, Birmingham, West Midlands, B13",170000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-70513814.html,52.4316010748205,-1.87964501046218,E01009179,Birmingham 104D,E14000562
"Cecil Street, Walsall, West Midlands, WS4",160000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-67990066.html,52.5927593905858,-1.97810944291145,E01010318,Walsall 024B,E14001012
"Burnham Road, Great Barr, Birmingham",160000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-62066928.html,52.537966181514,-1.89424593204171,E01009229,Birmingham 017B,E14000566
"Blythsford Road, Hall Green",189950,2019-10-25,https://www.rightmove.co.uk/property-for-sale/property-84093542.html,52.4151902032726,-1.838522542775,E01009041,Birmingham 132C,E14000562
"Church Road, Northfield, Birmingham, B31 2LE",185000,2019-10-09,https://www.rightmove.co.uk/property-for-sale/property-85479350.html,52.4146667231451,-1.96790503249718,E01009218,Birmingham 120D,E14000565
"Charlbury Crescent, Birmingham, West Midlands, ., B26",200000,2019-10-17,https://www.rightmove.co.uk/property-for-sale/property-65495349.html,52.4693383101871,-1.79828484738821,E01009519,Birmingham 072C,E14000568
"Charlbury Crescent, Birmingham, West Midlands, B26",190000,2019-09-18,https://www.rightmove.co.uk/property-for-sale/property-65132151.html,52.4686160927567,-1.79652170564626,E01009519,Birmingham 072C,E14000568
"Burton Grove, Cradley Heath, West Midlands, B64",190000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-64394742.html,52.4712887520022,-2.06767389541888,E01009952,Sandwell 035B,E14000722
"Church Road, Yardley, Birmingham, B25",165000,2019-10-31,https://www.rightmove.co.uk/property-for-sale/property-75121252.html,52.4639682938475,-1.81288094643702,E01008886,Birmingham 076B,E14000568
"Buxton Road, Erdington, Birmingham, West Midlands, B23",200000,2019-10-25,https://www.rightmove.co.uk/property-for-sale/property-74998078.html,52.5351533201464,-1.86830578369831,E01009121,Birmingham 014A,E14000561
"Carlton Avenue, Stourbridge, DY9 9EF",160000,2019-10-09,https://www.rightmove.co.uk/property-for-sale/property-85447664.html,52.4465294030112,-2.11530573518981,E01009831,Dudley 037A,E14000976
"Cotterills Lane, Birmingham",200000,2019-09-25,https://www.rightmove.co.uk/property-for-sale/property-65320323.html,52.4879796355015,-1.81808085313884,E01009490,Birmingham 055D,E14000563
"Bramley Close, Great Barr, BIRMINGHAM",160000,2019-09-09,https://www.rightmove.co.uk/property-for-sale/property-73186021.html,52.5572115243797,-1.90245974671597,E01010358,Walsall 039E,E14001012
"Charnwood Close, Rubery, Rednal, Birmingham, B45",180000,2019-10-29,https://www.rightmove.co.uk/property-for-sale/property-75086803.html,52.4099961902936,-2.00289625086669,E01009174,Birmingham 119C,E14000565
"Chaffcombe Road, Sheldon, Birmingham, B26",180000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-63397575.html,52.4640805524124,-1.77416999174128,E01009317,Birmingham 081C,E14000568
"Charlotte Street, Walsall, West Midlands, WS1",160000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-82636853.html,52.5867344956049,-1.97014209246715,E01010369,Walsall 024D,E14001012
"Brandon Grove, Longbridge, Birmingham, B31",190000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-84125714.html,52.3912944126673,-1.9758569141197,E01009168,Birmingham 131B,E14000565
"Brays Road, Birmingham",160000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-73506214.html,52.4639085471922,-1.77829212376609,E01009314,Birmingham 069B,E14000568
"Chadcote Way, Catshill, Bromsgrove, B61",175000,2019-10-13,https://www.rightmove.co.uk/property-for-sale/property-74715454.html,52.3646703984457,-2.06090165611563,E01032128,Bromsgrove 007B,E14000605
"CHARLEMONT ROAD, WEST BROMWICH, B71 3HX",182000,2019-09-11,https://www.rightmove.co.uk/property-for-sale/property-84661379.html,52.5424172195006,-1.98329493321683,E01009950,Sandwell 039D,E14001029
"Booths Farm Road, Birmingham",190000,2019-09-11,https://www.rightmove.co.uk/property-for-sale/property-84653093.html,52.5390660741593,-1.92137199493339,E01009247,Birmingham 016E,E14000566
"Charnwood Close, Rednal, Birmingham, B45",200000,2019-09-21,https://www.rightmove.co.uk/property-for-sale/property-60210360.html,52.4099961902936,-2.00289625086669,E01009174,Birmingham 119C,E14000565
"Crabourne Road, Dudley",170000,2019-10-17,https://www.rightmove.co.uk/property-for-sale/property-65821716.html,52.4783756618493,-2.09035909646397,E01009877,Dudley 020E,E14000976
"Clancey Way, Halesowen",175000,2019-10-01,https://www.rightmove.co.uk/property-for-sale/property-72794440.html,52.4605881637227,-2.07192553552804,E01009863,Dudley 033E,E14000722
"Brean Avenue, Birmingham",200000,2019-10-25,https://www.rightmove.co.uk/property-for-sale/property-70949806.html,52.4566665010161,-1.80069729487953,E01010162,Solihull 010C,E14000931
"College Road, Kingstanding, Birmingham, West Midlands, B44",150000,2019-10-25,https://www.rightmove.co.uk/property-for-sale/property-74846845.html,52.5426132416783,-1.86680899975695,E01009132,Birmingham 014D,E14000561
"Chatsworth Crescent, Rushall",150000,2019-11-04,https://www.rightmove.co.uk/property-for-sale/property-75181972.html,52.6086601606484,-1.94413701431828,E01010323,Walsall 016C,E14000531
"Crantock Road, Great Barr, B42",170000,2019-11-04,https://www.rightmove.co.uk/property-for-sale/property-65897778.html,52.5247628654943,-1.90842707134651,E01009241,Birmingham 024D,E14000566
"Chesterton Road, Birmingham",170000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-63889164.html,52.4544317059691,-1.87575686469936,E01009399,Birmingham 083E,E14000562
"Cossington Road, Birmingham",160000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-61694544.html,52.5364824704673,-1.85193708589028,E01009403,Birmingham 020A,E14000561
"Chatsworth Road, Halesowen",190000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-84296861.html,52.4667124129985,-2.05059203356864,E01009959,Sandwell 035E,E14000722
"Booths Farm Road, Great Barr",185000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-65908630.html,52.5390660741593,-1.92137199493339,E01009247,Birmingham 016E,E14000566
"Chatsworth Road, Halesowen",200000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-80343386.html,52.4667124129985,-2.05059203356864,E01009959,Sandwell 035E,E14000722
"Crantock Road, Great Barr, B42",180000,2019-10-21,https://www.rightmove.co.uk/property-for-sale/property-65897778.html,52.5247628654943,-1.90842707134651,E01009241,Birmingham 024D,E14000566
"Chestnut Road, Sidemoor, Bromsgrove, B61 8LT",180000,2019-09-29,https://www.rightmove.co.uk/property-for-sale/property-83009627.html,52.3440810974783,-2.06439617829345,E01032159,Bromsgrove 010B,E14000605
"Brentford Road, Birmingham",200000,2019-10-25,https://www.rightmove.co.uk/property-for-sale/property-85892969.html,52.4209054666772,-1.88217382240312,E01008969,Birmingham 117C,E14000567
"Bramley Road, Acocks Green",75000,2019-11-06,https://www.rightmove.co.uk/property-for-sale/property-86354726.html,52.4542725641884,-1.82160415375022,E01008890,Birmingham 089A,E14000568
"Cleeve Road, Birmingham, B14",170000,2019-10-01,https://www.rightmove.co.uk/property-for-sale/property-64036674.html,52.4149541676392,-1.8654288699035,E01008941,Birmingham 115C,E14000567
"Church Road, Northfield, Birmingham, West Midlands, B31",160000,2019-10-29,https://www.rightmove.co.uk/property-for-sale/property-74336329.html,52.4146667231451,-1.96790503249718,E01009218,Birmingham 120D,E14000565
"Crimmond Rise, Halesowen, B63",195000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-82580171.html,52.4562749831696,-2.06853375845225,E01009737,Dudley 034D,E14000722
